lookbacks,weights,rebalance_band,algo_dollar_limit,default_dollar_limit,signal_clip,momentum_lookback,momentum_weight,regime_vol_short,regime_vol_long,regime_threshold,regime_scale,signal_ema_alpha,xs_lookback,xs_weight,xs_include_algo,pairs_lookback,pairs_weight,pairs_entry_z,algo_signal_scale,algo_hedge_weight,ols_lookback,ols_weight,ols_entry_z,ols_intercept,mpairs_lookback,mpairs_weight,mpairs_top_k,mpairs_entry_z,mpairs_min_corr,leadlag_lookback,leadlag_min_obs,leadlag_weight,leadlag_top_k,leadlag_entry_z,leadlag_min_corr,adaptive_band_vol_lb,adaptive_band_scale,signal_clip_long,signal_clip_short,vol_target_lookback,vol_target_floor,vol_target_cap,label,score,mean_pl,sharpe,dvol,fold1,fold2,fold3,robust
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,1,0.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k1z0.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.35,17.36,0.144,27230229.0,51.48,60.84,-103.01,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.75,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.75k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.29,11.11,0.164,58039641.0,131.01,18.35,-127.19,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.75,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.75k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.29,11.11,0.164,58039641.0,131.01,18.35,-127.19,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.75,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.75k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.29,11.11,0.164,58039641.0,131.01,18.35,-127.19,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.5,3,0.5,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.50k3z0.50c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.17,10.45,0.128,42906945.0,48.08,28.21,-50.95,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.5,3,0.5,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.50k3z0.50c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.17,10.45,0.128,42906945.0,48.08,28.21,-50.95,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.5,3,0.5,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.50k3z0.50c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.17,10.45,0.128,42906945.0,48.08,28.21,-50.95,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,5,0.5,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k5z0.50c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.13,11.21,0.108,27182082.0,22.29,109.68,-109.18,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,5,0.5,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k5z0.50c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.13,11.21,0.108,27182082.0,22.29,109.68,-109.18,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,5,0.5,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k5z0.50c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.13,11.21,0.108,27182082.0,22.29,109.68,-109.18,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,0.5,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z0.50c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.13,12.17,0.104,25432231.0,26.9,93.69,-122.3,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,0.5,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z0.50c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.13,12.17,0.104,25432231.0,26.9,93.69,-122.3,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,0.5,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z0.50c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.13,12.17,0.104,25432231.0,26.9,93.69,-122.3,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,0.5,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z0.50c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.12,12.14,0.102,26853174.0,46.76,89.42,-134.45,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,0.5,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z0.50c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.12,12.14,0.102,26853174.0,46.76,89.42,-134.45,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,0.5,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z0.50c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.12,12.14,0.102,26853174.0,46.76,89.42,-134.45,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.11,11.77,0.099,25705230.0,34.75,100.13,-148.49,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.11,11.77,0.099,25705230.0,34.75,100.13,-148.49,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.11,11.77,0.099,25705230.0,34.89,100.13,-148.49,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,10,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k10z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.1,10.17,0.101,22811900.0,26.63,99.53,-104.16,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,10,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k10z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.09,9.78,0.097,22806426.0,25.87,97.0,-102.89,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,10,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k10z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.09,9.78,0.097,22806426.0,25.87,97.0,-102.89,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.5,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.50c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.31,0.061,25539321.0,35.44,89.77,-147.12,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.5,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.50c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.31,0.061,25539321.0,35.44,89.77,-147.12,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.15,3,0.5,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.15k3z0.50c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.31,0.061,25539321.0,35.59,89.77,-147.12,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.1,0.06,25090223.0,31.46,73.62,-126.63,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.1,0.06,25090223.0,31.46,73.62,-126.63,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,3,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k3z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.03,7.1,0.06,25090223.0,31.46,73.62,-126.63,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.02,5.5,0.053,30331068.0,41.45,89.54,-143.34,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.02,5.5,0.053,30331068.0,41.45,89.54,-143.34,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.02,5.5,0.053,30331068.0,41.45,89.54,-143.34,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,1.0,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@1.00k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.01,3.74,0.051,66574917.0,1.85,-223.47,166.78,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,1.0,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@1.00k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.01,3.74,0.051,66574917.0,1.85,-223.47,166.78,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,1.0,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@1.00k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.01,3.74,0.051,66574917.0,1.85,-223.47,166.78,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,1.0,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@1.00k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.0,1.58,0.022,67013192.0,146.83,2.4,-124.89,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,1.0,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@1.00k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.0,1.58,0.022,67013192.0,146.83,2.4,-124.89,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,1.0,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@1.00k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.0,1.58,0.022,67013192.0,146.83,2.4,-124.89,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,0.0,0.22,0.002,25447098.0,36.17,98.64,-151.71,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,0.0,0.22,0.002,25447098.0,36.17,98.64,-151.71,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.15,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.15k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,0.0,0.22,0.002,25447098.0,36.17,98.64,-151.71,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.5,1,1.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.50k1z1.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,-1.18,-1.18,-0.014,41951217.0,7.26,-47.3,8.05,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.5,1,1.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.50k1z1.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,-1.18,-1.18,-0.014,41951217.0,7.26,-47.3,8.05,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,120,80,0.5,1,1.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=120@0.50k1z1.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,-1.18,-1.18,-0.014,41951217.0,7.26,-47.3,8.05,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,3,0.0,0.03,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k3z0.00c0.03 adapt=10@2.00 vt=20@0.70-2.00,-1.43,-1.43,-0.014,29131382.0,25.09,44.38,-99.17,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,3,0.0,0.06,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k3z0.00c0.06 adapt=10@2.00 vt=20@0.70-2.00,-1.43,-1.43,-0.014,29131382.0,25.09,44.38,-99.17,False
"(5, 20)",,0.195,100000.0,10000.0,1.0,10,0.0,10,60,1.15,0.22,1.0,5,0.0,False,40,0.0,2.0,1.0,0.0,40,0.2,2.0,False,40,0.2,3,1.5,0.65,0,80,0.3,3,0.0,0.1,10,2.0,1.0,1.0,20,0.7,2.0,lb=5/20 w=eq band=0.195 algo=100000 reg=10/60@1.15x0.22 ols=40@0.20z2.00 mpairs=40@0.20k3z1.50c0.65 leadlag=0@0.30k3z0.00c0.10 adapt=10@2.00 vt=20@0.70-2.00,-1.43,-1.43,-0.014,29131382.0,25.09,44.38,-99.17,False
